start,end,distance
419028629,533550532,11.663
419535151,3357225532,122.37
420113621,4383459449,26.782
420113621,2989548258,12.475
420113621,4383459447,33.183
420113623,1974739816,38.621
420113623,2989548272,24.375
420113623,3114944492,26.225
420113624,1974739807,32.456
420113624,2989548272,15.535
420113625,4413454891,11.436
420113625,2989548258,46.696
420113627,420113630,43.784
420113627,426882156,69.579
420113628,4421542871,8.754
420113628,4383459450,26.819
420113629,1974739765,21.916
420113629,4421542871,27.345
420113630,4413454891,56.852
420113630,4383459450,30.654
420113630,420113627,43.784
420271628,8294694277,51.072
420271628,1919128553,11.546
420271632,420271639,27.143
420271639,425553888,40.922
420271643,4675762468,23.501
420271647,420271648,59.629
420271648,2905652624,7.173
420271648,420271733,6.851
420271661,420271667,28.023
420271661,1987064919,55.424
420271667,420271661,28.023
420271667,1987064872,19.041
420271677,1987064866,18.918
420271677,4421628632,11.695
420271695,425553940,107.394
420271695,1987064866,61.648
420271695,420271721,179.653
420271721,4421628631,26.1
420271721,420271695,179.653
420271733,1919128592,65.824
420271733,420271648,6.851
420271733,4421628631,34.264
420271772,1953248257,58.474
420271772,441708902,78.782
420271774,441708903,71.978
420271774,1953248250,56.11
420456507,1756262911,46.591
420456507,4429496707,101.714
420456508,2386842498,146.849
420456508,4448380453,13.273
420456508,2735820814,74.846
420456508,1756262917,21.743
420456515,2627360741,26.739
420456515,1756262911,64.673
420456516,4450509285,8.689
420456516,1756262907,29.937
420456517,3481539313,18.648
420456522,1756277317,51.246
420456522,418281212,90.25
420547120,427347990,20.713
420547121,4458460104,32.886
420547121,2296955231,32.882
420547122,2019668987,13.182
420547122,4429259432,14.275
420547123,533550532,17.166
420547123,2820814279,61.354
420547124,2518952132,32.01
420547124,419028594,16.944
420547124,26059315,59.134
420547125,2518952154,5.61
420547125,2518952176,76.371
420547126,3063460625,36.704
420547126,2945111697,27.153
420547127,3256114993,33.365
420547127,1987116403,10.942
420547127,1974739567,30.341
420547128,26059312,52.411
420547128,3256114987,38.823
420547130,1924125207,24.565
420547130,2518952223,18.076
420547133,4421598146,54.984
420547133,4421598145,14.373
420547134,4421598147,17.432
420547134,4421598146,14.563
420547135,420547136,63.221
420547135,4421598148,25.201
420547136,4421598151,15.314
420547136,420547135,63.221
420547137,4421612240,42.339
420547137,1924125357,96.895
420547137,1924125320,96.25
420547139,1941922182,53.021
420547139,1941922163,55.699
423645474,4382957834,65.998
423645474,4382957836,62.541
423645474,7765131736,70.11
423645477,415647767,86.033
423645477,4448286641,8.087
423645477,3485193784,152.205
423743081,418281217,21.48
423743082,418281218,28.779
423743083,4413436678,39.265
423743084,4413452842,18.824
423743084,7287615671,40.589
423743084,3357222489,8.368
423743085,6315376002,57.828
423743086,1307159347,38.915
423743087,424652484,37.942
423743087,1984387109,40.377
423836357,423836358,109.738
423836357,2406333502,28.848
423836357,1163353685,39.517
423836358,1163353715,26.815
423836358,1163353756,64.749
423836358,1373613611,58.144
424652412,6315375950,58.298
424652412,6315375939,41.708
424652413,1632849010,13.761
424652413,1307159494,8.823
424652414,6315375959,19.469
424652414,2337251426,47.004
424652415,2337251434,8.866
424652415,2337251438,19.221
424652419,1987108093,10.561
424652419,1987108099,11.115
424652422,1987108099,15.154
424652422,2337251452,18.395
424652424,2337251451,4.997
424652424,424652428,4.942
424652428,424652424,4.942
424652428,1987108102,5.589
424652435,1987108108,6.646
424652435,2337251458,5.898
424652441,2693780955,6.113
424652441,1987108121,15.813
424652448,3890456421,9.765
424652448,1987108123,7.94
424652448,4429286365,44.973
424652452,3890456423,9.656
424652452,424652456,62.686
424652452,1941921989,27.25
424652456,424652452,62.686
424652456,4421608869,42.87
424652460,4421608870,14.549
424652460,4421608872,20.859
424652464,4421608872,21.076
424652464,4421608874,47.482
424652466,5011001213,11.101
424652466,4421608879,34.693
424652468,4421608879,38.238
424652468,4421608883,23.628
424652470,4421608883,24.099
424652470,4421608886,36.293
424652472,4421608886,39.21
424652472,4421608888,17.62
424652474,4421608992,47.74
424652474,4421608995,37.862
424652476,4421608995,30.173
424652476,1163353671,64.634
424652476,2410267157,73.795
424652478,1163353671,62.552
424652478,2902899716,34.142
424652478,1959271875,52.236
424652482,2525060325,76.227
424652482,424652484,80.176
424652482,1984387109,35.065
424652484,424652482,80.176
424652484,318919653,33.521
424652484,1941922126,51.009
424652484,1959271935,74.79
424652484,423743087,37.942
425553776,3064697454,22.796
425553776,1714279049,328.839
425553793,1714279039,62.954
425553888,1919128582,10.179
425553888,1919128563,53.523
425553888,420271643,37.116
425553940,425553955,27.896
425553940,420271695,107.394
425553955,8294694279,13.934
425553955,425553940,27.896
425553965,425553974,21.542
425553965,8294694279,16.786
425553974,1919128582,107.43
425553974,425553965,21.542
426526836,1987108112,11.214
426526836,1987108119,11.118
426526837,426526838,25.947
426526837,2337251457,10.917
426526838,1987108115,18.083
426526838,426526837,25.947
426526839,2337251446,6.653
426526839,2337251448,4.257
426526840,1120362866,69.915
426526840,1388692536,54.484
426526840,318919652,36.862
426526841,2905733968,5.392
426526841,426526842,29.478
426526842,6936294925,38.642
426526842,426526841,29.478
426526842,4141949452,12.653
426526843,2272116586,12.285
426526843,314947120,26.274
426526844,4397305472,14.887
426526844,2272116586,11.696
426526956,427515899,34.515
426526973,3263021347,142.95
426882047,2135551768,12.315
426882047,4413410438,70.191
426882048,2136831318,36.316
426882048,4413395061,73.969
426882050,698991339,48.56
426882050,3724528909,163.38
426882050,698992769,10.562
426882051,3300116767,44.179
426882051,4413418086,66.299
426882051,4413484911,47.099
426882052,4382889542,36.445
426882052,4413391638,62.326
426882055,4679610782,59.284
426882055,2136831321,125.765
426882055,4584751463,85.383
426882057,4382889533,59.747
426882057,3658605345,36.719
426882058,4413391639,39.982
426882058,4382889531,36.659
426882059,2136831321,46.655
426882059,2136831337,82.533
426882087,3357200326,38.517
426882101,426882104,41.364
426882101,924215753,120.606
426882101,3597730440,72.348
426882104,4429500143,42.973
426882104,426882101,41.364
426882106,426882107,59.761
426882106,4429342160,5.582
426882107,1072288236,104.302
426882107,4429342161,90.774
426882107,426882106,59.761
426882108,8342421251,43.531
426882108,4419531261,59.992
426882110,1676897804,14.971
426882111,1676962741,12.754
426882116,1122467990,64.643
426882116,1127494278,99.054
426882116,400886725,47.993
426882116,1122467925,84.231
426882118,1200097333,20.287
426882118,2141140296,84.325
426882121,1156735390,31.12
426882121,1677155379,53.638
426882123,5257680935,21.868
426882123,1676896619,26.958
426882124,1676935563,31.456
426882124,4513900046,71.884
426882125,4513900042,36.954
426882125,1677125898,16.259
426882126,4421658129,22.412
426882126,1156712846,49.968
426882126,4413509963,75.919
426882127,4413509963,27.33
426882127,4413509962,6.638
426882128,4421658126,27.621
426882128,4421658125,45.085
426882129,4421658125,52.233
426882129,1156712381,48.401
426882130,1151193058,155.876
426882130,2001841772,41.334
426882130,2001841784,41.433
426882130,2135785110,55.648
426882130,2001841781,26.896
426882131,4421490864,42.697
426882131,4413515656,57.884
426882133,4419135041,52.039
426882133,4526522061,13.156
426882134,426882133,91.988
426882135,3306931433,99.284
426882150,3496365734,47.628
426882150,4419539585,7.306
426882150,4421551306,64.51
426882156,420113627,69.579
426882159,1959271890,34.966
426882159,2525060328,7.471
426882161,6497517989,18.726
426882161,4421668603,23.569
426882161,2211107265,81.547
426882161,2627476356,67.398
426882164,4413547963,52.257
426886926,1223396655,50.781
426886929,1095053269,62.946
426886929,2937599891,11.932
426886929,6333711625,2.127
426886930,1099409288,24.552
426886930,1099409269,81.788
426886930,2937476905,24.791
426886930,2520278795,32.225
426886933,2142150219,22.022
426886933,1168830738,51.316
426886933,4413520826,91.233
426886933,1168830556,108.377
426886935,3724528896,17.138
426886935,3724528889,11.558
426886941,6333711654,20.582
426886941,3335310393,10.622
426886942,1079387408,106.543
426886942,5413535670,123.895
426886942,3479107559,43.947
427347990,420547120,20.713
427347990,4458460102,25.089
427347990,4458460100,16.226
427515899,426526956,34.515
427515899,318919640,41.039
427515899,318919638,121.08
429592649,429592657,11.102
429592649,2773378646,26.343
429592649,2773378648,144.262
429592652,321706315,11.788
429592652,1919128612,70.551
429592652,2628540302,56.655
429592655,4413461769,28.738
429592655,318919601,11.185
429592657,429592649,11.102
429592657,3777691558,115.692
429592659,1714279067,42.575
429592659,318919586,15.261
429592661,318919585,11.621
429592661,1378363597,138.468
429592661,1987064919,104.854
431174260,4419546017,54.251
431174260,4413515653,81.396
431174262,4413515652,16.418
431174262,4413515651,14.966
431174264,4413512165,20.483
431174264,431174265,142.431
431174265,431174264,142.431
431174265,1974739975,21.419
431174265,1168830330,26.466
431174267,4413515654,73.478
431174267,4413515653,156.319
431174269,4413515650,26.739
431174269,4413512166,24.14
431174270,1871016663,80.378
431174270,8342421251,60.655
431174270,4419531288,41.058
431174272,2826776878,26.022
431174272,3357208437,31.026
431174275,4413423188,83.811
431411910,3367932145,14.442
431411910,2312870480,15.503
431411911,4435092017,13.822
431411921,2384319148,13.379
431411921,3331492143,322.305
431411922,1168830691,199.131
431411922,431411921,110.223
431411922,4413583915,32.78
431411924,2772886017,8.228
431411924,1079387349,49.902
431540545,4413425097,16.404
431540545,2381663271,16.366
431540545,2381663270,31.607
441675604,3331477037,59.827
441675605,2612147312,97.406
441675606,2612147295,38.696
441675607,441675608,60.943
441675608,441675609,45.209
441675609,4419503998,112.104
441675614,4442281867,49.835
441675650,1188790272,19.98
441675650,1151731335,36.889
441675650,3331477036,112.871
441708902,420271772,78.782
441708902,313164093,38.796
441708902,441708903,35.522
441708903,420271774,71.978
441708903,441708902,35.522
441708903,313164089,42.788
441708903,7483373680,111.272
441708908,313164113,53.316
441708908,5016016104,20.362
441708941,6601158035,9.866
441708941,2633675336,176.267
441708941,6333873722,28.142
441708941,1953248302,44.952
441708962,6333873720,23.479
441708962,6333873723,12.103
441708962,6333873719,12.346
441708962,6333873721,36.198
441708962,6333873722,4.911
441708982,7984700223,20.64
441708982,311783920,15.391
441708995,1723037707,50.505
441708995,7466790414,12.027
441708995,7449562175,179.632
441708995,2633675380,81.764
441709028,441709106,62.742
441709028,4421568679,69.398
441709028,2633675336,5.53
441709049,2617871843,8.106
441709049,321706411,13.265
441709106,441709028,62.742
441709106,2617871843,103.689
524319457,4413583915,60.944
524319457,4421490882,24.852
533550528,2296974897,64.539
533550530,1943829079,56.104
533550532,2820814276,73.433
533550532,419028629,11.663
533550532,420547123,17.166
533550535,2883459613,29.348
533550537,2883459620,34.454
533550539,3140118477,34.011
533550541,3140118473,29.651
533550543,3140118474,20.478
533550544,3140118472,80.363
533550546,2883459616,395.702
533550548,3367980143,34.55
556220615,6432553879,54.22
556220615,2142186182,67.512
556220617,4429342161,14.244
556220617,2142186182,62.844
556220618,6226595378,15.251
556220618,2957975330,83.845
556220618,3484152409,222.66
556220618,2630780142,53.645
567805819,1632779850,47.878
567805819,1371541808,127.277
567805820,1371541808,5.595
567805820,4447224941,73.04
665074268,6954852321,22.243
665074268,8267091929,14.034
665074268,6954852320,21.437
665074269,924221355,29.918
665074269,1068801466,43.924
665074269,6954852320,37.034
665074270,4421774889,58.97
665074270,665074271,48.691
665074270,1068801528,51.555
665074270,665074275,48.492
665074271,6954500120,85.285
665074271,665074272,68.481
665074271,665074270,48.691
665074272,6954500119,74.458
665074272,1736375270,13.61
665074272,665074271,68.481
665074275,665074276,115.593
665074275,1068801466,184.039
665074275,1068801461,43.578
665074275,665074270,48.492
665074276,1736375294,13.346
665074276,665074275,115.593
665074276,1736375291,22.472
665074278,665074279,74.771
665074278,4451795529,18.341
665074279,665074278,74.771
665074279,2627922949,20.635
665074279,1084310717,73.995
665074280,2627922910,8.956
665074280,2627922917,65.79
665074285,1737223421,25.025
665074285,26069864,139.857
665074285,1737223362,44.578
665074286,1076646352,127.313
665074286,1737223421,49.247
665074286,1726059977,40.865
665074287,1726059988,74.652
665074287,2270233775,23.404
665074287,2626912593,18.25
665074288,4421667260,35.572
665074288,4421667261,30.671
665074289,4421667261,27.958
665074289,4421667262,94.466
665074291,4448346623,4.014
665074291,2626912630,6.622
665074294,7930411777,46.717
665074294,1755241754,19.278
665074294,325668277,77.897
665074295,3615165891,4.978
665074295,3615165892,9.573
665074295,4421576979,22.817
665074296,4421576980,18.961
665074296,3615165892,42.956
665074297,4421576986,11.451
665074297,4421576985,7.617
665074298,4421576982,8.841
665074298,1098575125,54.606
665074299,4421576987,15.317
665074299,4383459639,9.127
665074300,1307159663,27.631
665074300,4421582398,7.946
665074301,4421576988,49.23
665074301,4383459635,18.304
665074302,4421631867,45.653
665074302,3500713636,31.899
665074302,2626014485,37.179
665074302,3500702380,26.879
665074303,4421631874,23.589
665074303,4421631870,8.649
665074303,4421631871,3.419
665074304,3227769372,54.138
665074304,4421631874,34.31
665074306,8002619548,8.52
665074306,4421631880,13.44
665074307,3500715654,5.339
665074307,4421632690,8.43
665074308,4421632695,10.801
665074308,4421574432,9.635
665074309,4421632697,3.344
665074309,4421632696,21.398
665074309,1307159396,30.822
665074310,665074311,49.218
665074310,4421632698,10.316
665074311,4421574435,6.341
665074311,665074310,49.218
665074312,3500715678,14.829
665074312,3615165879,7.534
665074313,4421574442,7.599
665074313,4421574441,26.743
665074314,4421574433,20.991
665074314,4421574440,12.11
665074315,665074316,65.126
665074315,4421574438,12.312
665074316,3500715999,20.694
665074316,665074315,65.126
665074317,4421574447,12.52
665074317,4421574444,14.729
665074318,3500716020,4.48
665074318,1449735650,42.635
665074319,4421594602,31.171
665074319,2909025607,20.805
665074320,4421594604,8.031
665074320,4421594602,9.415
665074321,4421594604,7.178
665074321,4413490712,17.838
665074326,2534921825,60.962
665074329,313164089,215.407
